sale_id,customer_id,product_id,quantity,sale_date,payment_method,store_location
3881,210,72,3,2022-05-16,Credit Card,Jeffreyton
3882,42,40,1,2024-09-06,PayPal,Starkport
3883,73,62,4,2022-03-23,Crypto,West Robertburgh
3884,180,70,3,2022-01-15,Cash,Hernandezfort
3885,56,65,4,2022-12-16,Credit Card,Davidshire
3886,104,39,1,2022-03-31,Credit Card,Kellymouth
3887,145,29,1,2022-03-12,Credit Card,Parkburgh
3888,83,51,3,2022-06-29,Credit Card,Lake Jamestown
3889,245,26,1,2022-06-06,Cash,Barrport
3890,261,36,3,2022-04-01,Credit Card,North Glenn
3891,283,30,4,2024-05-24,Credit Card,New Meagan
3892,134,45,4,2022-02-18,Cash,North James
3893,269,73,2,2022-11-11,Debit Card,Ruizview
3894,292,68,2,2022-03-28,Credit Card,Smithmouth
3895,145,37,4,2024-02-05,PayPal,Julieburgh
3896,210,43,2,2022-05-08,Credit Card,Port Angelafurt
3897,161,49,4,2022-05-20,Crypto,Lanceberg
3898,287,11,1,2023-08-27,Debit Card,South Deborahborough
3899,225,47,2,2023-04-02,Debit Card,Lake Michelle
3900,41,25,1,2022-04-19,Credit Card,Cameronmouth
3901,111,29,1,2023-12-24,Credit Card,Danaberg
3902,76,20,4,2023-11-06,Credit Card,Port Jefferytown
3903,140,50,2,2024-07-19,Debit Card,East William
3904,300,76,1,2024-01-09,Debit Card,Port Tiffanyfort
3905,3,52,1,2024-07-04,Crypto,West Helen
3906,136,66,3,2024-01-22,Credit Card,South Johntown
3907,219,55,3,2022-07-12,Credit Card,South Paul
3908,243,1,2,2023-06-15,Crypto,Timothyfurt
3909,59,8,3,2022-05-28,Credit Card,Stephaniechester
3910,6,2,3,2023-11-02,PayPal,Lake Mark
3911,118,56,1,2022-11-07,Credit Card,Steinside
3912,137,68,1,2022-06-10,Debit Card,Port Amandaberg
3913,236,16,1,2022-09-09,Credit Card,West William
3914,172,38,3,2024-12-09,Credit Card,Brownchester
3915,170,57,3,2024-07-26,PayPal,Nathanburgh
3916,39,58,1,2023-04-10,Debit Card,Lake Josephbury
3917,237,46,3,2023-07-07,PayPal,Newmanborough
3918,81,12,3,2024-02-13,PayPal,Raymondburgh
3919,96,27,2,2023-04-09,Credit Card,Teresamouth
3920,33,47,1,2024-02-25,Cash,North Heather
3921,163,41,2,2023-02-14,Credit Card,West Joshuaport
3922,234,6,2,2023-01-29,Credit Card,Jessicatown
3923,100,11,4,2023-03-18,Debit Card,Matthewsbury
3924,124,60,4,2023-04-29,Debit Card,Thomasland
3925,156,17,1,2024-05-22,Cash,Torresfurt
3926,152,65,2,2023-08-16,Credit Card,New Rubenburgh
3927,89,65,4,2022-07-14,Credit Card,Watsonbury
3928,205,69,1,2024-12-19,Debit Card,South Stevenfort
3929,186,9,4,2022-01-18,Cash,East Amber
3930,161,36,3,2024-05-17,Debit Card,Christianfurt
3931,97,62,3,2023-09-02,Debit Card,Cruzville
3932,34,25,3,2024-09-30,Debit Card,Hamptonview
3933,155,23,2,2022-02-21,Credit Card,Lake Jean
3934,128,38,3,2023-11-01,Credit Card,Lake Kelseyberg
3935,155,56,1,2022-11-29,PayPal,New Rebecca
3936,94,52,1,2024-08-09,Credit Card,Lake Emily
3937,161,23,1,2023-04-06,PayPal,Youngshire
3938,255,23,3,2023-10-29,Debit Card,Joyburgh
3939,108,75,4,2024-08-02,PayPal,Dianeside
3940,281,14,3,2022-12-20,PayPal,North Alexisborough
3941,286,45,2,2023-04-09,Credit Card,East Ariel
3942,247,65,1,2024-04-10,Debit Card,Port Melissa
3943,294,57,4,2023-06-24,Credit Card,Allisonberg
3944,165,40,3,2022-10-09,Credit Card,Marshallshire
3945,116,31,1,2022-03-03,Debit Card,North Chelseamouth
3946,254,16,2,2023-08-11,Credit Card,Williamsstad
3947,259,74,1,2023-04-09,Cash,Shannonmouth
3948,13,64,4,2022-04-03,Debit Card,North Justinport
3949,90,63,1,2022-01-25,Credit Card,Stephanieton
3950,35,45,1,2023-11-02,Credit Card,South Kimberly
3951,190,23,1,2024-04-05,Cash,North Monicamouth
3952,167,18,4,2024-01-29,Crypto,East Isabella
3953,157,14,3,2023-10-30,Credit Card,Lake Brandon
3954,49,53,1,2022-07-22,Debit Card,Davidshire
3955,25,33,1,2023-11-08,Cash,Hughesberg
3956,219,60,1,2024-10-23,Credit Card,Nicolestad
3957,183,29,2,2022-06-20,Credit Card,Robertsonview
3958,263,43,4,2024-01-21,Credit Card,New Brenda
3959,142,44,4,2022-12-09,Credit Card,Port Elizabethview
3960,118,29,1,2023-02-08,Debit Card,Lake Christopherside
3961,272,58,3,2023-04-10,PayPal,West Michaeltown
3962,211,36,4,2022-12-29,PayPal,Tylerhaven
3963,300,43,3,2022-04-21,Debit Card,North Rebeccafort
3964,214,38,1,2022-06-20,Debit Card,Port Antonio
3965,250,45,2,2023-06-26,Credit Card,South Paul
3966,268,71,3,2022-03-09,Cash,Port Ericburgh
3967,268,74,1,2024-06-29,Credit Card,New Nicole
3968,58,29,3,2024-08-13,Cash,Briantown
3969,100,32,3,2024-02-15,Debit Card,Port Josephfort
3970,62,17,1,2024-05-27,Debit Card,South Beth
3971,209,42,1,2023-09-01,Credit Card,Randallbury
3972,138,23,2,2023-05-14,Debit Card,South Markville
3973,49,68,3,2022-03-08,PayPal,East Meghanberg
3974,246,68,1,2023-03-15,Debit Card,South Robertbury
3975,218,80,3,2022-08-31,Credit Card,West Michaelport
3976,122,77,4,2023-11-24,Credit Card,East Mariemouth
3977,81,3,4,2024-07-19,Credit Card,North George
3978,298,22,3,2022-08-29,Crypto,Boydberg
3979,178,11,4,2023-12-03,Debit Card,West Jeffreytown
3980,195,10,2,2024-09-21,Debit Card,Englishland
3981,289,61,1,2023-05-01,Debit Card,New Eric
3982,175,31,3,2024-01-07,Debit Card,Jonathanmouth
3983,224,62,3,2024-04-13,Cash,Stewartshire
3984,28,45,1,2024-04-25,Debit Card,South Todd
3985,274,19,3,2023-08-19,Credit Card,Websterstad
3986,179,19,3,2022-07-12,Debit Card,Port Amanda
3987,93,18,2,2022-09-04,Credit Card,North Jeremy
3988,205,77,2,2022-08-08,Debit Card,South Rebecca
3989,85,39,1,2022-04-25,Crypto,Gloverberg
3990,240,10,1,2022-11-23,Debit Card,Leeside
3991,125,29,3,2022-11-02,Debit Card,Jennifermouth
3992,279,8,3,2023-02-11,Debit Card,Singhshire
3993,34,75,3,2024-08-12,Credit Card,Sophiachester
3994,70,25,4,2024-10-20,PayPal,Jamesborough
3995,41,35,3,2022-06-24,Debit Card,Ryanmouth
3996,73,29,4,2024-10-26,Debit Card,Gabrielmouth
3997,55,20,1,2024-08-30,Cash,Loriburgh
3998,203,7,1,2023-02-10,Debit Card,Lake Robert
3999,40,49,3,2022-10-02,Debit Card,Vaughantown
4000,276,47,2,2023-12-27,Credit Card,Bowmanshire
4001,246,56,2,2023-01-02,Credit Card,East Zachary
4002,163,35,4,2023-02-06,Debit Card,Brandonburgh
4003,253,20,1,2024-08-18,Debit Card,Michaelhaven
4004,201,48,4,2024-11-12,Debit Card,Port Ruthmouth
4005,5,36,4,2024-03-31,PayPal,South Jimside
4006,274,8,1,2023-01-04,Cash,Gonzalezberg
4007,244,76,2,2023-06-26,Credit Card,New Madison
4008,127,28,3,2022-04-03,Credit Card,South Janice
4009,13,38,4,2022-02-14,PayPal,Lake Vanessa
4010,58,25,1,2022-11-01,Debit Card,Lake David
4011,151,54,3,2024-09-02,Crypto,Port Jeffreystad
4012,143,34,4,2024-07-12,Credit Card,Lake Jill
4013,53,53,3,2023-09-07,Crypto,Allenstad
4014,28,22,3,2024-06-13,Credit Card,Josephstad
4015,237,32,3,2022-08-06,Debit Card,Debratown
4016,114,18,2,2022-09-23,Credit Card,Adrianstad
4017,221,55,2,2022-03-14,PayPal,East John
4018,230,77,1,2022-11-26,PayPal,West Lindaside
4019,34,2,3,2022-12-25,Cash,West Rebecca
4020,292,9,3,2022-01-13,Debit Card,Tuckermouth
4021,231,13,2,2023-07-07,Debit Card,Hawkinsville
4022,289,54,3,2023-10-23,Crypto,Yolandafurt
4023,80,37,4,2022-05-17,Credit Card,Dixonstad
4024,8,17,1,2024-07-25,Credit Card,Alejandroburgh
4025,223,66,4,2022-08-02,Credit Card,Woodview
4026,139,73,2,2022-10-12,Debit Card,Wardside
4027,93,47,4,2024-02-02,Debit Card,Huntland
4028,27,63,3,2022-04-08,Debit Card,Garrettmouth
4029,23,54,4,2024-03-07,Credit Card,New Brandy
4030,287,74,3,2024-01-10,Credit Card,South Carla
4031,74,45,4,2024-11-02,Debit Card,Lewisfort
4032,117,15,1,2022-03-20,Credit Card,Allisonchester
4033,156,29,2,2023-09-16,Credit Card,Cassidymouth
4034,258,12,2,2022-10-03,Credit Card,Port Henry
4035,283,17,1,2024-03-18,Crypto,East Kenneth
4036,105,33,4,2024-02-21,Debit Card,Fostertown
4037,121,8,3,2023-06-30,Debit Card,Hodgesshire
4038,7,73,3,2024-05-28,Debit Card,Amytown
4039,158,53,4,2022-12-19,Credit Card,East Saramouth
4040,119,63,3,2024-12-16,Crypto,Brandonburgh
4041,83,34,2,2022-03-03,Credit Card,Robertsonbury
4042,159,20,3,2022-12-15,Crypto,East Melissashire
4043,260,72,4,2024-01-23,Credit Card,Johnsonmouth
4044,198,41,4,2023-04-06,Credit Card,Annside
4045,244,69,1,2024-06-03,Debit Card,Haleton
4046,5,23,1,2024-05-20,Credit Card,East Kennethshire
4047,219,12,3,2024-06-01,Credit Card,South Danielchester
4048,12,54,1,2022-02-01,PayPal,Lake Matthew
4049,178,17,3,2022-02-02,PayPal,Sarahville
4050,276,34,4,2024-11-03,Debit Card,North Josephton
4051,44,2,1,2022-12-01,Debit Card,Thomashaven
4052,8,47,3,2022-01-17,Debit Card,Ruizmouth
4053,76,16,1,2024-04-16,Credit Card,Lake Donnatown
4054,121,33,4,2022-10-06,PayPal,Wrightland
4055,277,50,1,2023-12-05,Credit Card,Meganshire
4056,255,43,2,2024-06-15,Cash,West Latoya
4057,220,56,4,2024-12-26,Credit Card,Christopherfort
4058,16,27,1,2023-08-13,PayPal,Port Janice
4059,173,52,2,2022-08-28,Crypto,Kevinshire
4060,31,32,1,2022-10-26,PayPal,Matthewshire
4061,193,27,3,2024-04-14,PayPal,Kellyton
4062,235,69,2,2024-06-07,Credit Card,Robyntown
4063,142,28,3,2022-05-22,Credit Card,Hollandview
4064,289,28,4,2022-11-16,PayPal,Katherineside
4065,145,18,4,2022-06-22,Debit Card,Garciamouth
4066,43,2,3,2023-02-06,Debit Card,Richardland
4067,171,79,3,2024-07-27,PayPal,Lake Nicholas
4068,177,25,2,2023-05-06,Credit Card,East Ginaside
4069,33,70,3,2022-05-09,PayPal,Mckenziemouth
4070,103,1,1,2023-04-20,Credit Card,New Andrewborough
4071,266,7,4,2023-03-20,Credit Card,Sarahstad
4072,131,22,3,2023-12-17,PayPal,Hallville
4073,211,10,1,2023-03-20,Credit Card,West Karen
4074,120,28,1,2022-09-14,Cash,East Christophermouth
4075,281,50,1,2022-01-03,Credit Card,East Patricia
4076,252,47,2,2024-02-14,Credit Card,East Donnafurt
4077,298,51,1,2023-09-25,Credit Card,South Angela
4078,281,66,3,2022-05-24,PayPal,West Tony
4079,123,64,3,2022-05-12,Cash,Eddieburgh
4080,147,69,2,2022-06-17,Credit Card,Anneville
4081,62,66,3,2024-01-20,Credit Card,Sylviashire
4082,152,77,3,2023-11-04,Credit Card,North Susanmouth
4083,172,15,1,2022-04-18,Debit Card,East Patrickberg
4084,254,10,1,2022-05-22,PayPal,East Brandyborough
4085,161,51,3,2024-10-12,Credit Card,West Craig
4086,228,24,3,2022-02-07,Debit Card,Johnsonmouth
4087,61,53,2,2023-09-05,Credit Card,Alexandrafurt
4088,33,47,4,2023-04-04,Credit Card,West Regina
4089,157,78,1,2022-10-07,PayPal,Jasonshire
4090,277,31,3,2024-03-17,Credit Card,Nathanielport
4091,176,39,2,2024-02-17,Credit Card,Santiagomouth
4092,43,77,1,2023-06-19,Cash,Port Bonnie
4093,229,73,2,2022-08-06,PayPal,West Gilbertport
4094,274,37,4,2023-08-28,Debit Card,Westmouth
4095,86,69,2,2022-04-10,Credit Card,Lake Stephaniebury
4096,297,26,1,2023-09-22,Debit Card,New Michaelside
4097,134,21,2,2023-02-11,Debit Card,Jeremymouth
4098,58,41,3,2024-10-07,PayPal,Lambfurt
4099,35,39,1,2024-02-02,PayPal,Danielsmouth
4100,113,76,3,2022-12-20,Credit Card,New Aaron
4101,107,21,2,2024-12-23,Credit Card,Salinasburgh
4102,80,62,2,2022-10-31,PayPal,Goodmanville
4103,35,20,3,2024-05-11,PayPal,Russellfort
4104,271,79,1,2024-10-28,Debit Card,Port Kimberlyhaven
4105,39,27,4,2022-08-11,Debit Card,South Michael
4106,96,28,4,2023-12-17,Credit Card,North Amandaburgh
4107,254,6,4,2024-10-20,Debit Card,Kington
4108,43,4,4,2023-08-01,Credit Card,East Leslie
4109,300,5,4,2022-09-03,Crypto,Fosterport
4110,274,13,4,2024-12-19,Debit Card,Bassland
4111,193,33,1,2023-07-05,Credit Card,Port Tina
4112,140,2,2,2024-02-19,PayPal,Donaldchester
4113,26,5,3,2024-06-13,Credit Card,Vargasland
4114,35,31,1,2023-05-13,Debit Card,Taylorport
4115,134,16,2,2022-02-04,Debit Card,Robertsonside
4116,123,23,3,2022-05-05,Debit Card,North Joseph
4117,37,29,2,2023-09-10,Debit Card,Rodriguezburgh
4118,158,69,4,2024-09-12,Debit Card,Paigestad
4119,106,74,4,2022-10-05,Credit Card,Riceside
4120,29,14,3,2022-01-24,PayPal,Jacobchester
4121,64,33,1,2023-04-28,Debit Card,Bradleymouth
4122,236,32,4,2024-11-07,PayPal,South Paulburgh
4123,77,40,2,2023-10-29,Credit Card,New Melissa
4124,266,35,2,2022-08-28,PayPal,Ambertown
4125,19,64,3,2023-10-03,Credit Card,Gonzalezberg
4126,102,24,3,2024-03-03,PayPal,New Donnaton
4127,125,68,4,2022-03-13,Debit Card,Port Bethland
4128,299,9,2,2022-11-01,Credit Card,Hawkinsfurt
4129,133,58,1,2023-05-22,Credit Card,South Christopherberg
4130,88,72,2,2023-12-27,Credit Card,Lake Michelle
4131,166,27,4,2024-03-05,PayPal,West Patriciamouth
4132,273,17,4,2023-10-27,Credit Card,West Shane
4133,259,57,2,2022-09-08,Debit Card,North Donnaville
4134,15,74,1,2024-03-19,Credit Card,Burkeland
4135,212,78,4,2024-01-20,Credit Card,South Kathleen
4136,79,52,2,2022-01-10,Debit Card,Marshallview
4137,128,62,1,2022-12-20,Cash,Erinhaven
4138,7,53,4,2023-03-31,Credit Card,West Angela
4139,260,12,1,2022-04-18,Credit Card,New Justin
4140,109,45,2,2022-06-26,Debit Card,Leetown
4141,292,21,1,2023-05-21,Credit Card,Mccormickside
4142,73,34,1,2022-07-02,Debit Card,New Nicholaston
4143,257,48,1,2024-05-24,Credit Card,Tanyaberg
4144,28,16,3,2024-01-27,Debit Card,New Lynn
4145,199,5,2,2023-11-18,Credit Card,South Shannon
4146,73,16,4,2023-11-05,Credit Card,East Benjamin
4147,285,35,2,2023-04-28,PayPal,North Tanner
4148,197,38,4,2022-09-05,Credit Card,Contrerasshire
4149,47,28,1,2023-02-11,PayPal,Baldwinchester
4150,181,76,4,2024-01-22,PayPal,Bradleyside
4151,266,31,1,2022-12-05,Credit Card,New Christopher
4152,23,34,2,2022-11-17,Cash,Port Robinchester
4153,172,24,2,2024-07-05,Crypto,Royberg
4154,23,55,3,2022-04-27,Credit Card,New Julie
4155,186,55,2,2022-01-02,PayPal,Jerryfurt
4156,33,21,3,2023-11-17,Debit Card,Port Suzanne
4157,1,52,4,2024-08-07,Crypto,Cookmouth
4158,218,1,3,2022-06-13,Credit Card,Murrayhaven
4159,59,31,4,2022-07-14,PayPal,New Jonathan
4160,289,66,1,2024-02-06,Credit Card,Port Johnville
4161,182,14,1,2024-01-10,Debit Card,New Mirandastad
4162,189,21,1,2022-02-01,Credit Card,Hannahville
4163,258,53,1,2024-11-17,Credit Card,West Lisa
4164,126,48,3,2022-05-12,PayPal,West Christopher
4165,233,40,4,2022-04-13,Debit Card,Bryanton
4166,298,71,4,2022-08-09,Debit Card,Millerland
4167,236,14,2,2023-04-30,PayPal,Hooverberg
4168,227,77,4,2023-02-10,Credit Card,Erikatown
4169,117,43,1,2023-05-19,Crypto,Steveville
4170,227,59,2,2022-12-25,Credit Card,Port Eric
4171,198,36,4,2023-09-09,Credit Card,East Charles
4172,9,50,4,2023-05-31,Credit Card,East Marioville
4173,51,73,2,2023-04-18,PayPal,Taylortown
4174,48,80,3,2023-10-14,PayPal,Scottborough
4175,100,61,2,2023-11-03,Credit Card,Benderfurt
4176,243,17,4,2023-03-07,Credit Card,Lake Richardbury
4177,110,39,1,2022-05-09,PayPal,North Allison
4178,99,3,2,2022-01-23,Credit Card,Rojasmouth
4179,298,42,2,2024-02-24,PayPal,North Robertside
4180,121,1,1,2022-10-18,Credit Card,Jamesfurt
4181,287,46,2,2024-04-24,PayPal,North Lindafort
4182,88,39,1,2023-02-22,Credit Card,Christopherside
4183,100,55,1,2022-08-05,Credit Card,Williamview
4184,244,4,1,2022-04-07,PayPal,North Malloryside
4185,222,53,2,2024-11-04,Credit Card,Wheelertown
4186,64,49,1,2024-06-11,Debit Card,Port Jerry
4187,127,2,2,2024-08-04,Credit Card,North Shannon
4188,62,59,4,2023-11-20,Crypto,Shawnmouth
4189,228,56,4,2022-09-20,Credit Card,Walkerview
4190,231,17,4,2022-05-27,Cash,North Davidberg
4191,260,60,4,2024-04-17,Cash,South Caroline
4192,189,64,2,2023-09-10,PayPal,West Christopher
4193,88,77,3,2023-05-30,Debit Card,North Zacharyberg
4194,192,75,1,2023-05-10,Cash,West Amy
4195,270,4,4,2023-10-13,Debit Card,South Bobby
4196,190,69,4,2023-10-29,Debit Card,Richardchester
4197,226,57,4,2023-03-27,Credit Card,East Anna
4198,113,1,2,2023-05-11,Cash,Paulside
4199,122,26,1,2024-04-21,PayPal,Port Bradleyberg
4200,127,44,1,2022-11-16,Credit Card,West Pamela
4201,232,6,4,2022-01-29,PayPal,Lake Danielmouth
4202,259,12,1,2024-02-13,Credit Card,Lisamouth
4203,48,43,2,2023-01-04,Credit Card,Davidburgh
4204,45,44,1,2023-06-29,Credit Card,Brittanymouth
4205,299,9,1,2023-06-16,Debit Card,Rushmouth
4206,169,21,1,2022-12-28,Debit Card,Jessicabury
4207,239,63,3,2023-02-24,Cash,Port David
4208,235,15,4,2024-04-04,Debit Card,East Beckyborough
4209,146,78,1,2024-10-22,Crypto,East Cynthiatown
4210,192,53,4,2024-08-07,Debit Card,Jennifermouth
4211,179,48,4,2022-04-17,Crypto,East Anna
4212,75,54,2,2023-10-18,Cash,East Marciaborough
4213,233,26,1,2022-08-02,PayPal,West Lauraport
4214,139,29,2,2022-05-10,Debit Card,Baldwinland
4215,222,69,1,2024-11-27,Credit Card,Castilloburgh
4216,281,51,2,2022-01-23,PayPal,Lindsayland
4217,212,12,1,2023-09-16,Credit Card,Karenchester
4218,275,54,4,2024-03-08,Debit Card,East Christopher
4219,61,73,1,2022-01-22,Credit Card,West Ginabury
4220,249,14,3,2022-08-08,Credit Card,New Marcustown
4221,154,79,2,2022-11-10,Debit Card,Lake Heidi
4222,292,11,1,2023-08-07,Debit Card,Jessicachester
4223,69,61,3,2023-10-12,Cash,Karabury
4224,73,51,2,2023-08-04,Credit Card,Jessicaside
4225,35,74,2,2024-05-03,Debit Card,Brownport
4226,81,53,2,2023-08-03,PayPal,North Melissaside
4227,160,30,3,2022-04-07,Debit Card,Stephanieborough
4228,76,8,2,2023-12-23,Credit Card,Kathrynberg
4229,39,11,4,2022-09-15,Cash,New Aprilburgh
4230,4,29,2,2022-03-30,Credit Card,Allenfort
4231,240,4,2,2023-06-18,Debit Card,Sandrashire
4232,125,57,3,2022-04-21,Cash,Lake Charleschester
4233,45,79,4,2024-08-24,Credit Card,Port Karenville
4234,261,17,4,2023-03-24,Debit Card,Lake Jasontown
4235,280,40,2,2023-03-01,Credit Card,South Nathan
4236,71,34,1,2024-02-28,Crypto,South Ronaldchester
4237,112,28,1,2024-08-03,Credit Card,New Timothy
4238,97,76,4,2022-07-10,Debit Card,East Michael
4239,96,11,2,2022-03-22,Crypto,Williamsbury
4240,15,12,2,2023-12-26,PayPal,North Christina
4241,155,38,2,2022-06-11,Credit Card,Evanstad
4242,90,59,2,2024-07-15,Debit Card,South Kristenview
4243,82,46,2,2024-01-16,Credit Card,South Richardshire
4244,77,38,4,2024-10-30,Credit Card,Steveshire
4245,69,46,1,2024-07-01,Debit Card,West Monicafort
4246,71,72,1,2022-11-26,Credit Card,West Lisa
4247,123,12,1,2023-04-20,PayPal,Erictown
4248,78,60,3,2023-04-01,Credit Card,Matthewshire
4249,206,15,4,2023-06-28,Credit Card,Robertburgh
4250,42,41,4,2024-07-10,Credit Card,Webbstad
4251,90,47,2,2022-10-09,Credit Card,New Richardmouth
4252,41,31,3,2023-07-15,Credit Card,Lake James
4253,116,7,3,2022-02-18,Credit Card,Johnnyfurt
4254,192,17,1,2022-04-10,Debit Card,Teresaside
4255,81,49,3,2024-05-31,Cash,Knappville
4256,103,16,2,2023-03-06,Credit Card,Williamston
4257,278,14,1,2023-02-18,Credit Card,Christensenmouth
4258,74,41,3,2023-03-08,Debit Card,Katherineville
4259,4,26,1,2023-10-17,PayPal,West Alison
4260,172,72,2,2022-07-16,Credit Card,South Margaret
4261,109,59,3,2022-07-02,Debit Card,Ryanborough
4262,20,18,3,2024-06-13,Credit Card,Gallegostown
4263,152,37,1,2023-11-26,Debit Card,East Amyfort
4264,248,29,2,2023-06-18,Debit Card,Adamhaven
4265,186,10,1,2023-03-17,Cash,Allisonburgh
4266,48,4,3,2022-12-19,Crypto,Shannonport
4267,242,35,3,2022-05-10,Credit Card,West Davidside
4268,261,51,3,2022-10-18,Credit Card,Browningbury
4269,243,40,1,2024-06-15,Cash,Cervantesborough
4270,196,73,4,2022-09-18,PayPal,South Joseph
4271,63,18,1,2024-10-28,PayPal,Kingmouth
4272,3,13,2,2023-11-07,Credit Card,South Daniel
4273,117,56,2,2023-06-02,Credit Card,Ryanberg
4274,22,56,2,2023-11-26,Crypto,Mariostad
4275,281,18,4,2022-09-16,PayPal,North Tony
4276,134,6,2,2024-11-17,Credit Card,Dianeview
4277,278,27,4,2024-04-30,Debit Card,Port Courtneyhaven
4278,270,47,2,2022-01-30,Debit Card,Lewisburgh
4279,121,10,4,2022-05-13,PayPal,Lake Kristieport
4280,206,34,2,2022-08-08,Credit Card,Webbville
4281,133,72,3,2022-02-06,Credit Card,West Kaitlin
4282,13,5,4,2023-05-15,PayPal,Stewartstad
4283,31,47,4,2022-04-24,Credit Card,New Cathy
4284,155,35,1,2022-02-22,Debit Card,Wardmouth
4285,125,23,2,2023-05-30,Debit Card,Watkinstown
4286,176,6,3,2024-07-14,Cash,Georgeview
4287,217,13,4,2022-12-10,Credit Card,Johnmouth
4288,186,56,2,2024-07-11,Credit Card,South Johnburgh
4289,3,59,4,2022-02-02,Debit Card,Richardberg
4290,54,26,3,2023-12-18,Debit Card,Stephanieville
4291,291,52,1,2022-06-03,Debit Card,Brandtland
4292,139,76,1,2022-02-16,Debit Card,Aprilstad
4293,105,17,3,2022-07-08,Debit Card,Lake Williamville
4294,111,14,2,2022-11-23,PayPal,North Maureen
4295,102,37,1,2024-08-27,Debit Card,Brianbury
4296,1,78,3,2023-01-27,PayPal,Lake Meaganhaven
4297,263,26,3,2022-02-03,Debit Card,Lake Monicatown
4298,63,38,3,2022-12-13,Debit Card,Ashleytown
4299,257,71,1,2022-05-01,Debit Card,Jillville
4300,217,42,1,2024-10-26,PayPal,Rodriguezton
4301,265,73,4,2022-11-14,Crypto,West Hannah
4302,216,24,3,2024-04-26,Debit Card,West Ralphton
4303,189,5,4,2024-06-07,Credit Card,South Michael
4304,77,52,2,2023-03-14,PayPal,East Maureen
4305,198,59,4,2023-06-11,Credit Card,New Hannah
4306,272,58,3,2023-09-02,Credit Card,South Thomaschester
4307,1,57,1,2023-11-17,Credit Card,Mendezbury
4308,243,7,4,2024-02-25,Debit Card,Parkerland
4309,60,60,2,2023-06-04,Cash,Walshfurt
4310,127,26,4,2024-06-27,Credit Card,Morganhaven
4311,20,26,4,2022-10-16,Credit Card,Port Douglasfurt
4312,130,67,4,2024-05-06,PayPal,Fuentesport
4313,118,23,2,2024-02-16,PayPal,Scottport
4314,283,79,2,2022-10-25,Debit Card,North Tammy
4315,82,57,1,2024-02-13,Debit Card,New Grantland
4316,227,26,4,2023-08-13,PayPal,Josephview
4317,94,21,3,2024-06-15,Credit Card,Gordonbury
4318,144,26,1,2022-02-19,Credit Card,Weaverland
4319,204,34,4,2023-08-18,Cash,Garciafort
4320,136,62,4,2022-01-25,Debit Card,New Rubenside
4321,261,49,1,2022-04-06,Cash,Michaelfort
4322,132,48,1,2022-11-17,Debit Card,South Katherine
4323,234,55,1,2022-08-15,Cash,Susanton
4324,239,51,3,2022-11-17,Credit Card,Victoriaview
4325,69,60,2,2022-10-03,Debit Card,East Mollyville
4326,16,74,1,2022-07-20,PayPal,Smithmouth
4327,85,6,4,2023-07-27,Debit Card,Ramseyfort
4328,146,39,1,2023-04-28,Crypto,New Catherine
4329,45,64,3,2022-03-07,Cash,South Jessicaport
4330,182,26,4,2023-10-13,Cash,Smithville
4331,294,78,2,2022-08-30,PayPal,Lake Sandra
4332,77,23,3,2024-04-29,Debit Card,North Kyle
4333,4,3,2,2024-04-20,Credit Card,Johnsonport
4334,248,23,1,2024-05-27,Debit Card,Port Andrew
4335,271,52,2,2023-03-20,Credit Card,Hollyfort
4336,130,34,3,2024-05-18,Credit Card,Jacquelinetown
4337,125,17,4,2023-03-30,Debit Card,Danaview
4338,34,49,3,2022-12-13,Credit Card,South Jennifer
4339,187,23,3,2022-02-22,Debit Card,Sethfurt
4340,138,48,3,2022-01-19,Debit Card,Joetown
4341,199,22,3,2022-11-03,Debit Card,North Patriciachester
4342,120,63,1,2022-01-09,Credit Card,Ramosshire
4343,11,64,3,2022-07-09,Debit Card,East Debbie
4344,93,54,2,2024-03-12,Credit Card,Ronaldland
4345,34,49,4,2024-12-04,Credit Card,East Williamview
4346,253,68,2,2024-06-15,Cash,Lewisborough
4347,296,54,3,2023-10-24,Debit Card,Andrealand
4348,288,43,3,2023-12-29,Debit Card,New Curtishaven
4349,152,60,2,2023-03-22,PayPal,North Renee
4350,13,53,2,2023-06-06,Debit Card,North Janiceside
4351,230,38,3,2023-06-18,Credit Card,Teresamouth
4352,87,60,4,2023-11-12,Credit Card,Lisachester
4353,12,34,3,2023-11-19,Cash,Zacharyburgh
4354,19,4,4,2023-07-31,Credit Card,Jamesbury
4355,199,64,2,2024-07-26,Debit Card,Patrickport
4356,153,58,1,2022-11-27,Debit Card,Lake Robertmouth
4357,229,54,4,2022-12-11,Debit Card,West Vickie
4358,190,60,4,2024-07-13,Debit Card,Oscarshire
4359,111,73,2,2022-04-25,Credit Card,Lake Robinberg
4360,218,51,1,2023-06-30,Credit Card,South Patrick
4361,6,8,4,2023-05-10,Debit Card,Mosleyside
4362,145,65,3,2022-01-20,Credit Card,New Monique
4363,258,22,2,2024-12-03,Debit Card,South Jenniferside
4364,146,68,3,2023-06-05,Credit Card,Moniquemouth
4365,121,45,1,2024-08-21,Debit Card,Port Paulburgh
4366,166,73,3,2022-01-21,Cash,Brownfort
4367,253,69,1,2024-12-28,Credit Card,West Amandastad
4368,42,53,2,2022-01-31,Credit Card,Jessicaside
4369,162,64,4,2024-01-02,Credit Card,Andrewfurt
4370,236,56,1,2022-12-30,Credit Card,West Daniel
